Folder	ConsManifesto2017	ConsManifesto2017_Rel_Freq	GreenManifesto2017	GreenManifesto2017_Rel_Freq	LabourManifesto2017	LabourManifesto2017_Rel_Freq	LibdemManifesto2017	LibdemManifesto2017_Rel_Freq	PlaidCymruManifesto2017	PlaidCymruManifesto2017_Rel_Freq	SNPManifesto2017	SNPManifesto2017_Rel_Freq	UKIPManifesto2017	UKIPManifesto2017_Rel_Freq	TOTAL	TOTAL_Rel_Freq	RANGE	Log_Likelihood	Dispersion_DP	Dispersion_DPnorm	
looking_at	4 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	2	10.10	0.58	0.60	
looking_for	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	2	0.00	2	6.60	0.76	0.78	
looking_out_for	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
looking_to	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.16	0.65	0.66	
looks_outwards	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
loophole	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.91	0.62	0.64	
loopholes	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	1 	0.01	1 	0.00	5	0.00	4	4.31	0.30	0.31	
lose	2 	0.01	0	0.00	2 	0.01	1 	0.00	2 	0.03	1 	0.01	2 	0.01	10	0.01	6	3.62	0.17	0.18	
lose-lose	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
lose_out	0	0.00	0	0.00	0	0.00	3 	0.01	0	0.00	2 	0.01	0	0.00	5	0.00	2	11.56	0.68	0.70	
loses	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	4.56	0.68	0.70	
losing	0	0.00	0	0.00	0	0.00	1 	0.00	2 	0.03	1 	0.01	1 	0.00	5	0.00	4	9.34	0.44	0.45	
loss	1 	0.00	0	0.00	2 	0.01	3 	0.01	1 	0.02	9 	0.05	2 	0.01	18	0.01	6	14.20	0.35	0.36	
losses	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	3.71	0.46	0.47	
lost	0	0.00	1 	0.03	3 	0.01	1 	0.00	2 	0.03	2 	0.01	3 	0.01	12	0.01	6	9.69	0.31	0.32	
lost_out	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
lothian	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
lotteries	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
lottery	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	4.16	0.65	0.66	
lottery-based	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
loudest	0	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	7.49	0.98	1.00	
loudly	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
love	0	0.00	2 	0.07	1 	0.00	4 	0.02	0	0.00	0	0.00	0	0.00	7	0.01	3	19.46	0.67	0.69	
loved	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	3	0.00	3	3.37	0.42	0.43	
lovely	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
low	6 	0.02	1 	0.03	9 	0.04	5 	0.02	0	0.00	28 	0.14	11 	0.05	60	0.05	6	39.08	0.31	0.32	
low-carbon	0	0.00	0	0.00	5 	0.02	5 	0.02	0	0.00	0	0.00	0	0.00	10	0.01	2	21.07	0.65	0.67	
low-cost	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	3.02	0.39	0.40	
low-emission	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.36	0.61	0.62	
low-income	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	3	3.42	0.43	0.44	
low-paid	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	2	6.23	0.62	0.64	
low-skilled	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
lower	4 	0.01	0	0.00	8 	0.03	2 	0.01	0	0.00	2 	0.01	10 	0.04	26	0.02	5	13.03	0.32	0.32	
lowering	0	0.00	2 	0.07	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	2	14.88	0.82	0.84	
lowest	4 	0.01	1 	0.03	4 	0.02	0	0.00	3 	0.05	5 	0.03	0	0.00	17	0.01	5	17.81	0.35	0.36	
lows	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
loyal	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
loyalty	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
ltd	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	7.24	0.84	0.86	
lucrative	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
ludicrous	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
luncheon_clubs	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
lunches	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	5.87	0.77	0.79	
luxuries	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
m2	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
m4	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
m73	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
m74	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
m8	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
ma	0	0.00	0	0.00	5 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	5	0.00	1	16.83	0.81	0.83	
machine	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
machinery	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	2 	0.01	0	0.00	4	0.00	2	8.61	0.66	0.67	
machines	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
made	14 	0.05	1 	0.03	8 	0.03	8 	0.04	9 	0.15	9 	0.05	8 	0.03	57	0.05	7	10.36	0.12	0.13	
made_out	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
made_progress	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
made_up	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	2	0.00	1	7.24	0.84	0.86	
madness	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
magazines	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
magistrates	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
mail	0	0.00	1 	0.03	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	8.34	0.81	0.83	
main	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	3.02	0.39	0.40	
main_line	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.48	0.58	0.59	
mainland	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
mainly	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
mainstream	3 	0.01	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	6	0.00	3	10.79	0.56	0.57	
maintain	20 	0.07	0	0.00	11 	0.05	17 	0.08	1 	0.02	5 	0.03	8 	0.03	62	0.05	6	14.89	0.20	0.21	
maintained	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.02	1 	0.00	6	0.00	3	8.18	0.45	0.46	
maintaining	2 	0.01	0	0.00	4 	0.02	2 	0.01	0	0.00	0	0.00	2 	0.01	10	0.01	4	6.56	0.26	0.27	
maintains	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
maintenance	0	0.00	1 	0.03	4 	0.02	2 	0.01	0	0.00	2 	0.01	3 	0.01	12	0.01	5	9.16	0.28	0.29	
major	21 	0.07	0	0.00	7 	0.03	10 	0.05	2 	0.03	5 	0.03	8 	0.03	53	0.04	6	10.95	0.19	0.20	
majority	2 	0.01	0	0.00	4 	0.02	4 	0.02	0	0.00	6 	0.03	3 	0.01	19	0.02	5	7.19	0.23	0.24	
make	53 	0.18	7 	0.24	25 	0.11	27 	0.13	5 	0.08	17 	0.09	41 	0.17	175	0.14	7	15.28	0.13	0.14	
make_a_difference	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
make_a_effort	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
make_certain	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
make_it	5 	0.02	0	0.00	1 	0.00	3 	0.01	1 	0.02	3 	0.02	5 	0.02	18	0.01	6	3.94	0.15	0.16	
make_progress	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	3	0.00	2	5.76	0.61	0.63	
make_recommendations	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3 	0.02	0	0.00	5	0.00	2	10.27	0.61	0.63	
make_redundant	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
make_sure	24 	0.08	1 	0.03	6 	0.03	5 	0.02	3 	0.05	8 	0.04	4 	0.02	51	0.04	7	17.26	0.25	0.26	
make_the_most_of	5 	0.02	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	6	0.00	2	12.98	0.61	0.63	
make_up	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
makes	2 	0.01	1 	0.03	2 	0.01	1 	0.00	0	0.00	0	0.00	4 	0.02	10	0.01	5	7.56	0.30	0.31	
makes_it	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
makes_sure	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	1 	0.01	0	0.00	2	0.00	2	6.94	0.79	0.81	
making	9 	0.03	1 	0.03	11 	0.05	10 	0.05	4 	0.06	12 	0.06	7 	0.03	54	0.04	7	4.43	0.13	0.13	
making_it	5 	0.02	0	0.00	1 	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	7	0.01	3	10.60	0.48	0.50	
making_sure	1 	0.00	0	0.00	1 	0.00	1 	0.00	1 	0.02	2 	0.01	1 	0.00	7	0.01	6	2.20	0.22	0.23	
making_up	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
malaria	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.21	0.65	0.67	
male	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
malicious	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
malnourished	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
malpractice	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
mammoth	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
man	1 	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	1 	0.00	4	0.00	4	2.15	0.23	0.24	
manage	5 	0.02	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	3 	0.01	11	0.01	4	7.94	0.32	0.33	
manageable	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
managed	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
management	4 	0.01	1 	0.03	6 	0.03	4 	0.02	1 	0.02	1 	0.01	3 	0.01	20	0.02	7	4.02	0.18	0.18	
management_companies	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
manager	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
managers	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	6 	0.03	8	0.01	3	15.11	0.56	0.57	
managing	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.02	1 	0.01	0	0.00	3	0.00	3	6.75	0.63	0.65	
mandate	1 	0.00	0	0.00	0	0.00	4 	0.02	0	0.00	9 	0.05	1 	0.00	15	0.01	4	23.54	0.55	0.56	
mandatory	3 	0.01	2 	0.07	2 	0.01	3 	0.01	0	0.00	0	0.00	1 	0.00	11	0.01	5	10.68	0.31	0.32	
manifested	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
manifesto	5 	0.02	0	0.00	6 	0.03	5 	0.02	0	0.00	2 	0.01	27 	0.11	45	0.04	5	41.76	0.41	0.42	
manifestos	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
manipulate	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
manned	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
manner	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
manoeuvre	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
manpower	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
mansion	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
manual	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
manufacture	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	1 	0.00	4	0.00	3	5.61	0.46	0.47	
manufactured	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
manufacturers	0	0.00	1 	0.03	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	8.09	0.79	0.81	
manufacturing	3 	0.01	0	0.00	5 	0.02	0	0.00	0	0.00	1 	0.01	2 	0.01	11	0.01	4	8.68	0.31	0.32	
manufacturing_industries	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
manufacturing_industry	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
many	15 	0.05	0	0.00	30 	0.13	19 	0.09	1 	0.02	8 	0.04	15 	0.06	88	0.07	6	22.94	0.21	0.21	
map	1 	0.00	0	0.00	0	0.00	0	0.00	2 	0.03	0	0.00	0	0.00	3	0.00	2	11.13	0.72	0.74	
mapping	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
maps	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.78	0.61	0.62	
march	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
marginalised	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
margins	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
marine	4 	0.01	1 	0.03	0	0.00	1 	0.00	0	0.00	0	0.00	3 	0.01	9	0.01	4	10.93	0.44	0.45	
maritime	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	7 	0.03	9	0.01	3	17.55	0.59	0.60	
mark	1 	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	3	0.00	2	5.85	0.58	0.60	
markedly	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
market	6 	0.02	1 	0.03	5 	0.02	4 	0.02	1 	0.02	4 	0.02	3 	0.01	24	0.02	7	1.04	0.07	0.08	
marketed	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
marketing	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
marketplace	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	2	0.00	2	3.48	0.58	0.59	
markets	17 	0.06	0	0.00	2 	0.01	6 	0.03	1 	0.02	3 	0.02	1 	0.00	30	0.02	6	21.93	0.37	0.38	
marketwe	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
marking	1 	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.53	0.58	0.60	
marks	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
marriage	0	0.00	0	0.00	2 	0.01	3 	0.01	0	0.00	0	0.00	4 	0.02	9	0.01	3	11.76	0.46	0.47	
married	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	1 	0.00	3	0.00	2	6.92	0.65	0.67	
marrying	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
mass	0	0.00	1 	0.03	0	0.00	2 	0.01	0	0.00	0	0.00	2 	0.01	5	0.00	3	10.82	0.62	0.64	
massive	1 	0.00	0	0.00	3 	0.01	2 	0.01	0	0.00	0	0.00	4 	0.02	10	0.01	4	7.94	0.36	0.37	
massively	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	3	0.00	2	5.75	0.58	0.59	
match	1 	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	10 	0.05	3 	0.01	16	0.01	4	23.93	0.47	0.48	
matched	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	2 	0.01	0	0.00	5	0.00	3	7.48	0.49	0.51	
matches	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
matchstick	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
material	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.21	0.65	0.67	
materials	1 	0.00	1 	0.03	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	7.15	0.56	0.57	
maternal	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
maternity	0	0.00	0	0.00	4 	0.02	0	0.00	0	0.00	3 	0.02	0	0.00	7	0.01	2	15.04	0.66	0.67	
maternity_leave	0	0.00	0	0.00	1 	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	4.21	0.65	0.67	
mathematical	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
mathematics	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2 	0.01	2	0.00	1	6.63	0.81	0.83	
maths	2 	0.01	0	0.00	0	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	4	0.00	2	7.57	0.61	0.62	
matter	5 	0.02	0	0.00	2 	0.01	4 	0.02	5 	0.08	5 	0.03	3 	0.01	24	0.02	6	10.62	0.21	0.22	
matters	2 	0.01	3 	0.10	1 	0.00	2 	0.01	1 	0.02	0	0.00	6 	0.03	15	0.01	6	17.26	0.40	0.41	
mature	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
maximise	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	1 	0.00	2	0.00	2	4.25	0.65	0.67	
maximises	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
maximum	1 	0.00	1 	0.03	5 	0.02	5 	0.02	1 	0.02	1 	0.01	3 	0.01	17	0.01	7	7.48	0.28	0.29	
may	0	0.00	0	0.00	4 	0.02	0	0.00	0	0.00	2 	0.01	0	0.00	6	0.00	2	13.25	0.66	0.67	
mayoral	1 	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	2	0.00	2	3.78	0.61	0.62	
mayoralties	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
mayors	3 	0.01	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4	0.00	2	7.67	0.58	0.60	
me	0	0.00	0	0.00	1 	0.00	2 	0.01	0	0.00	0	0.00	0	0.00	3	0.00	2	6.79	0.65	0.67	
meal	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	1	0.00	1	3.71	0.84	0.86	
meals	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
meals-on-wheels	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
mean	5 	0.02	0	0.00	5 	0.02	3 	0.01	1 	0.02	0	0.00	5 	0.02	19	0.02	5	7.94	0.19	0.19	
mean-spirited	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
meaning	3 	0.01	0	0.00	2 	0.01	2 	0.01	1 	0.02	1 	0.01	4 	0.02	13	0.01	6	2.30	0.14	0.15	
meaningful	0	0.00	1 	0.03	3 	0.01	0	0.00	0	0.00	2 	0.01	1 	0.00	7	0.01	4	10.45	0.49	0.50	
means	17 	0.06	2 	0.07	12 	0.05	17 	0.08	0	0.00	6 	0.03	12 	0.05	66	0.05	6	12.07	0.13	0.13	
means-test	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.01	0	0.00	2	0.00	2	3.87	0.61	0.63	
means-testing	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
means_test	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	2.93	0.77	0.79	
means_testing	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
meant	1 	0.00	0	0.00	0	0.00	1 	0.00	1 	0.02	1 	0.01	0	0.00	4	0.00	4	5.18	0.40	0.41	
meanwhile	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	4 	0.02	5	0.00	2	11.19	0.61	0.62	
measurable	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.37	0.81	0.83	
measurably	0	0.00	0	0.00	0	0.00	1 	0.00	0	0.00	0	0.00	0	0.00	1	0.00	1	3.62	0.84	0.86	
measure	0	0.00	0	0.00	3 	0.01	1 	0.00	0	0.00	0	0.00	1 	0.00	5	0.00	3	7.53	0.46	0.47	
measures	5 	0.02	1 	0.03	9 	0.04	2 	0.01	3 	0.05	9 	0.05	8 	0.03	37	0.03	7	8.27	0.20	0.21	
meat	0	0.00	0	0.00	0	0.00	1 	0.00	1 	0.02	0	0.00	2 	0.01	4	0.00	3	7.94	0.60	0.61	
meat_marketing	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.02	0	0.00	0	0.00	1	0.00	1	6.01	0.95	0.97	
mechanism	0	0.00	0	0.00	0	0.00	2 	0.01	0	0.00	2 	0.01	0	0.00	4	0.00	2	9.12	0.68	0.70	
mechanisms	0	0.00	1 	0.03	1 	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	3	0.00	3	7.58	0.60	0.61	
medal	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	1 	0.00	1	0.00	1	3.32	0.81	0.83	
media	9 	0.03	3 	0.10	7 	0.03	4 	0.02	3 	0.05	0	0.00	2 	0.01	28	0.02	6	18.83	0.30	0.30	
media_companies	2 	0.01	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	0	0.00	2	0.00	1	5.87	0.77	0.79	
